stop_id,stop_name,stop_lat,stop_lon,location_type
2514,"ROZIER",45.3759782476,4.1010522922,0
2578,"ROZIER",45.3759782476,4.1010522922,0
1,"EGLISE CHAZEAU",45.3715829223,4.2773609564,0
1947,"EGLISE CHAZEAU",45.3713298885,4.2779393747,0
2,"IMPASSE MALVAL",45.3745945624,4.2775302928,0
3,"IMPASSE MALVAL",45.3748227253,4.2773467692,0
4,"RUE DE L'ABBAYE",45.3697749379,4.2767997296,0
5,"CHAZEAU",45.3676394217,4.2785122131,0
6,"MONTESSUS",45.3760737191,4.268006065,0
7,"SUPERMARCHE",45.3772463614,4.2771763054,0
12,"SUPERMARCHE",45.3772441411,4.2773039112,0
8,"LA MARTINIERE",45.3774655497,4.2707742513,0
9,"LA MARTINIERE",45.3775762663,4.2711356321,0
13,"LE CORBUSIER",45.3783823932,4.2827321458,0
14,"LES NOYERS",45.3770010869,4.2876249656,0
15,"LES NOYERS",45.3770449371,4.2876903516,0
16,"LES HAUTS NOYERS",45.3777989804,4.2857377876,0
17,"LES HAUTS NOYERS",45.3778394865,4.2859945832,0
18,"RUE DES NOYERS",45.3790187915,4.2864829893,0
20,"RUE DES NOYERS",45.3789515998,4.2867232312,0
19,"CASERNE POMPIERS",45.3790035226,4.2883850029,0
21,"CASERNE POMPIERS",45.3789243696,4.288280064,0
22,"VERTE COLLINE",45.3760936374,4.2942196744,0
2040,"VERTE COLLINE",45.3763152979,4.2938955335,0
24,"LES NOISETTES",45.3766821471,4.290422753,0
25,"LES NOISETTES",45.3766931521,4.2903082267,0
26,"CHEMIN DES PRES",45.3774316151,4.2943818697,0
2042,"CHEMIN DES PRES",45.3777650372,4.294355347,0
27,"LES ROULATTES",45.37894353,4.2907834225,0
29,"LES ROULATTES",45.378940847,4.2909365534,0
28,"RUE DE ST-JUST",45.3788862649,4.2914836858,0
2041,"RUE DE ST-JUST",45.3787439383,4.2913892821,0
30,"PABLO NERUDA",45.378722195,4.2921163337,0
2043,"PABLO NERUDA",45.3789389281,4.292072909,0
2515,"GARNAUDET",45.3812372172,4.0968146231,0
2516,"GARNAUDET",45.3811670792,4.0966974775,0
2517,"MARTINANGE",45.3800001616,4.119183753,0
2518,"MARTINANGE",45.3798730444,4.1198180804,0
34,"ZONE COMMERCIALE",45.380517367,4.2769205858,0
2429,"ZONE COMMERCIALE",45.3805415687,4.2765638984,0
31,"Z.A. PERIVAURE",45.382089326,4.2729404969,0
32,"Z.A. PERIVAURE",45.3825333215,4.2727644735,0
35,"LOGIS NEUF",45.3831594911,4.2797075435,0
36,"LOGIS NEUF",45.3830197005,4.2799835732,0
37,"PL. CORNICHE",45.3799921373,4.2838229865,0
38,"PL. CORNICHE",45.3800885301,4.2834560728,0
41,"CH.DES MOLIERES",45.3802071169,4.2890275556,0
42,"CH.DES MOLIERES",45.380316153,4.2889675529,0
43,"BD CORNICHE",45.3818829855,4.2909637346,0
44,"BD CORNICHE",45.3814002558,4.2907807021,0
45,"LES QUATRE VENTS",45.3818785371,4.2942964126,0
2044,"LES QUATRE VENTS",45.3819471233,4.2944903791,0
46,"FAYOL",45.3809641705,4.3027939886,0
47,"FAYOL",45.3816305728,4.3022557852,0
48,"PARPOULIN",45.380883404,4.3053322125,0
49,"PARPOULIN",45.381061016,4.3054662182,0
2519,"TALARAND",45.3868246467,4.0888450004,0
2520,"TALARAND",45.3865059044,4.0879410344,0
2521,"GABELON",45.3846791017,4.1376840765,0
2522,"GABELON",45.3845915639,4.1380898546,0
2523,"ROCHEGUT",45.3846391078,4.1495967566,0
2524,"ROCHEGUT",45.3845232273,4.1495291163,0
50,"LES PERROTS",45.388307627,4.2288815216,0
51,"LES PERROTS",45.3884403638,4.2290137637,0
52,"MAIRIE FRAISSES",45.3881388682,4.2696910825,0
53,"MAIRIE FRAISSES",45.3882779701,4.2694532907,0
54,"LA PERIVAURE",45.385757272,4.2731453394,0
55,"LA PERIVAURE",45.3859580052,4.2729863428,0
58,"PONT-CHANEY",45.3860417812,4.2831672674,0
59,"PONT-CHANEY",45.3857252341,4.283258306,0
60,"LYCEE A.CAMUS",45.3875117797,4.2809201945,0
93,"LYCEE A.CAMUS",45.3877252985,4.280544566,0
61,"RUE DE LA LOIRE",45.3870688219,4.2846464431,0
64,"RUE DE LA LOIRE",45.387150653,4.2845982384,0
62,"HOPITAL FIRMINY",45.3867003175,4.2897672533,0
63,"HOPITAL FIRMINY",45.3868936453,4.2895186578,0
67,"LA PATE",45.3849352303,4.2903562944,0
68,"LA PATE",45.385303284,4.2904075869,0
2280,"EGLISE CORBUSIER",45.3843602011,4.2841297766,0
70,"AMICALE FAYOL",45.3835468068,4.3012638813,0
71,"AMICALE FAYOL",45.3845394241,4.3000859252,0
2045,"C. C. LES PRAIRIES",45.387095236,4.2975202167,0
2046,"C. C. LES PRAIRIES",45.3866858278,4.2977739058,0
74,"GAFFARD",45.3848005809,4.3067101461,0
75,"GAFFARD",45.3851978372,4.3071456953,0
76,"STADE GAFFARD",45.3869989097,4.3080909499,0
77,"STADE GAFFARD",45.3875308337,4.3085440917,0
78,"AVENUE DU PARC",45.3878184711,4.3212486492,0
79,"AVENUE DU PARC",45.3879446029,4.3212403977,0
80,"MICHALIERE",45.3864135021,4.3268684802,0
81,"CHARME",45.3876581866,4.3246910595,0
82,"CHARME",45.3882138375,4.3253240155,0
2525,"LA POMASSE",45.3882066245,4.0839211272,0
2526,"LA POMASSE",45.3879228175,4.0842314268,0
2527,"EMILIEUX",45.3890653803,4.1617970835,0
2528,"EMILIEUX",45.3892076206,4.1624530743,0
83,"LA SOULIERE",45.3924529103,4.2370054482,0
84,"LA SOULIERE",45.3925820796,4.2368183043,0
85,"PLACETTE GIRARDS",45.3909903687,4.2409782483,0
86,"PLACETTE GIRARDS",45.3910375145,4.2408521554,0
87,"LES GIRARDS",45.3926466546,4.2451604788,0
88,"LES GIRARDS",45.3931029559,4.2458403407,0
89,"LE SAGNON",45.3923343637,4.2643711891,0
90,"LE SAGNON",45.3922461944,4.2642659462,0
91,"PLACE JEAN RIST",45.3888967959,4.2674953797,0
92,"PLACE JEAN RIST",45.3892377225,4.2670347348,0
94,"PONT DU SAUZE",45.392685813,4.2736941222,0
95,"PONT DU SAUZE",45.3925807739,4.2735244142,0
96,"CHATEAU LATOUR",45.391157502,4.2813674656,0
97,"CHATEAU LATOUR",45.391473158,4.2813274626,0
98,"RUE VERDIE",45.388981051,4.2849052637,0
99,"PLACE DU BREUIL",45.3891302104,4.2871837712,0
102,"PLACE DU BREUIL",45.3878086103,4.288656959,0
104,"PLACE DU BREUIL",45.3890717203,4.286926289,0
100,"LES HALLES",45.3912198628,4.2896456571,0
101,"LES HALLES",45.391142945,4.2894130559,0
103,"INDUSTRIE",45.389571617,4.2876718519,0
105,"GARE FIRMINY",45.3909714676,4.2863546071,0
107,"GARE FIRMINY",45.3910366514,4.2862291861,0
108,"GARE FIRMINY",45.3909714676,4.2863546071,0
109,"PLACE FERRER",45.3911979582,4.2908965037,0
110,"PLACE FERRER",45.3913427452,4.2908505258,0
111,"LE MAS",45.3929428356,4.2930015984,0
157,"LE MAS",45.3930451588,4.2933245144,0
158,"LE MAS",45.3936487011,4.2917493132,0
159,"LE MAS",45.3936333987,4.2915955067,0
2047,"A. BOISSIER",45.3893991788,4.2949453681,0
2048,"A. BOISSIER",45.3892737211,4.2949153899,0
112,"BD D'AUVERGNE",45.392012348,4.3161624423,0
113,"BD D'AUVERGNE",45.391904947,4.3156221843,0
114,"LE BOUCHET",45.3893419138,4.318570176,0
115,"LE BOUCHET",45.3892876496,4.3190918575,0
116,"LA ROMIERE",45.3889369841,4.3226169355,0
117,"LA ROMIERE",45.3891496695,4.3238122911,0
118,"PYRENEES",45.3904441537,4.3264130541,0
119,"PYRENEES",45.3901293923,4.326401746,0
120,"TOURNEBISE",45.3877162605,4.3264810788,0
2049,"ESPACE CAMUS",45.3905434068,4.3248840261,0
2050,"ESPACE CAMUS",45.3907306714,4.3249801502,0
127,"COUBERTIN",45.3908231239,4.338930172,0
128,"COUBERTIN",45.3909020005,4.3390479694,0
129,"LES ESSERTINES",45.3896650246,4.4552258366,0
130,"LES ESSERTINES",45.3898004013,4.4552054712,0
131,"BARBANCHE VILL",45.3894977807,4.4785921547,0
132,"BARBANCHE VILL",45.3895814108,4.4784548966,0
133,"BARBANCHE PLAT.",45.3889851156,4.4818547099,0
134,"BARBANCHE PLAT.",45.3891416731,4.4816691946,0
2529,"MIZERIECQ",45.3929339408,4.0802644318,0
2530,"MIZERIECQ",45.3934127905,4.0795643119,0
2531,"CHATEAU LE BOIS",45.3926278162,4.1777383413,0
2532,"CHATEAU LE BOIS",45.3930958396,4.1782775355,0
135,"SAINT-PAUL",45.3979757274,4.2260186328,0
136,"SAINT-PAUL",45.3974172147,4.2276472701,0
137,"MAPAD",45.3974679531,4.2289007391,0
138,"NEUF PONTS",45.3962287992,4.2329839323,0
139,"NEUF PONTS",45.3962534569,4.2347090727,0
140,"MAIRIE ST-PAUL",45.3970186427,4.2415559502,0
2437,"CROIX DU POIRIER",45.3976225521,4.244131306,0
2438,"CROIX DU POIRIER",45.3975508229,4.2441160625,0
141,"CASE AU BOIS",45.3956129967,4.2500779239,0
142,"CASE AU BOIS",45.3957468033,4.2501464095,0
143,"LA RIVE",45.3977597698,4.2581607632,0
144,"LA RIVE",45.3976713748,4.2580682852,0
145,"GARE FRAISSES",45.3951479639,4.2619401851,0
146,"GARE FRAISSES",45.3957054042,4.260924988,0
147,"PASTEUR",45.3977027931,4.2640726878,0
148,"PASTEUR",45.3976453044,4.264275055,0
149,"PARC HOLTZER",45.3935157832,4.2699426145,0
150,"PARC HOLTZER",45.393693292,4.2695656475,0
151,"LE VIGNERON",45.3953091832,4.2666716022,0
152,"LE VIGNERON",45.3950176414,4.2668785731,0
153,"COMBE BLANCHE",45.393757306,4.2772822569,0
154,"COMBE BLANCHE",45.3938481274,4.2772343506,0
155,"LE SABLAT",45.3940618318,4.2799495527,0
156,"LE SABLAT",45.3939116132,4.2797910153,0
160,"L'ECHAPRE",45.3933468597,4.2966431569,0
161,"L'ECHAPRE",45.393412055,4.2965177426,0
162,"RUE D. ABATTOIRS",45.3964131735,4.2911316305,0
163,"RUE D. ABATTOIRS",45.3960586333,4.2913362547,0
164,"LA MALAFOLIE",45.3941145489,4.3026222328,0
165,"LA MALAFOLIE",45.3940810388,4.3035023347,0
166,"LE BEC",45.3946840664,4.3085944296,0
167,"LE BEC",45.3947458911,4.3086604936,0
168,"LES PLATANES",45.3952953467,4.3142233903,0
169,"LES PLATANES",45.3952538819,4.3130085076,0
170,"LES MOLIERES",45.3958591079,4.3199785118,0
171,"LES MOLIERES",45.3957901971,4.3177791227,0
172,"CROIX BLEUE",45.3933048652,4.3209088185,0
173,"CROIX BLEUE",45.3933703148,4.3207706688,0
174,"GARE CHAMBON",45.3949970358,4.3229108876,0
175,"GARE CHAMBON",45.3951872566,4.322841074,0
176,"LYCEE  A.TESTUD",45.3963689127,4.3206609625,0
177,"CHATEAU D'EAU",45.3930940692,4.3261761825,0
178,"CHATEAU D'EAU",45.393027247,4.3263909092,0
179,"POLE DE SERVICES",45.3946421111,4.323638966,0
180,"POLE DE SERVICES",45.3946650986,4.3233587945,0
2051,"LA COTILLE",45.3930673085,4.3251534454,0
2052,"LA COTILLE",45.3931805797,4.3253618679,0
181,"MAIRIE CHAMBON 2",45.3960447924,4.3226930095,0
182,"EGLISE CHAMBON 2",45.3964298592,4.3273434072,0
183,"CIMETIERE",45.3946176968,4.3350823129,0
188,"CIMETIERE",45.3950758096,4.3361334331,0
184,"LAGRANGE",45.3920728262,4.3399971149,0
185,"LAGRANGE",45.3928079177,4.3396533118,0
186,"STADE POURATTE",45.3935073748,4.3382864227,0
187,"STADE POURATTE",45.3932972638,4.3379595212,0
189,"NIONNIERE",45.3946137251,4.3423242383,0
190,"NIONNIERE",45.3948212109,4.3417953006,0
191,"EAUX VIVES",45.394423253,4.3454083058,0
192,"EAUX VIVES",45.394323639,4.3454430103,0
2533,"GRENIECQ",45.398077484,4.0770289089,0
2534,"GRENIECQ",45.3977790584,4.076546955,0
2535,"POMMERLET",45.3996060979,4.1522070512,0
2536,"POMMERLET",45.3995329021,4.1522812896,0
2537,"CHAIZENEUVE",45.4002066509,4.1633777286,0
2538,"CHAIZENEUVE",45.4001426503,4.1634394834,0
2539,"CROIX STE-AGATHE",45.3974428879,4.1815002953,0
2540,"CROIX STE-AGATHE",45.3974947387,4.181629749,0
193,"LE POCHET",45.4033299164,4.2424245491,0
222,"LE POCHET",45.4035413981,4.2426873132,0
194,"MAIRIE D'UNIEUX",45.3995889324,4.2621967715,0
196,"MAIRIE D'UNIEUX",45.3997056261,4.2622136026,0
195,"COLL. LA RIVE",45.3997126107,4.2591993072,0
197,"COLL. LA RIVE",45.3998532055,4.2593957907,0
198,"COLL. LA RIVE",45.3998863191,4.259562996,0
199,"PONT D'UNIEUX",45.4027170102,4.2603127763,0
200,"PONT D'UNIEUX",45.4021256467,4.2601644926,0
2281,"PL. DE LA BARGE",45.3994303511,4.2904717083,0
2282,"PL. DE LA BARGE",45.3995906658,4.2905667796,0
203,"MAIRIE CHAMBON 1",45.3973708158,4.3240306563,0
204,"EGLISE CHAMBON 1",45.3975034662,4.3261813175,0
205,"EGLISE CHAMBON 1",45.3975151908,4.32602846,0
206,"PISCINE ONDAINE",45.3974808214,4.3314813938,0
207,"PISCINE ONDAINE",45.3978425091,4.3308813032,0
208,"COLL. FOURNEYRON",45.3983205207,4.3348455099,0
209,"COLL. FOURNEYRON",45.3983411715,4.3341948091,0
2053,"COLL. FOURNEYRON",45.3983411715,4.3341948091,0
210,"TRABLAINE",45.3987492797,4.3370324847,0
211,"TRABLAINE",45.3988321803,4.3379296297,0
212,"PONTCHARRA",45.3988966682,4.341355285,0
216,"PONTCHARRA",45.3989790751,4.3422779694,0
213,"GYMNASE CHAMBON",45.3972508574,4.3468009715,0
214,"GYMNASE CHAMBON",45.3973228025,4.3468035831,0
215,"COTATAY",45.3983948697,4.3477366449,0
217,"COTATAY",45.3982542006,4.3475527075,0
218,"MONTRAMBERT",45.4000077223,4.3526109801,0
219,"MONTRAMBERT",45.4000190191,4.3529818348,0
2054,"MELINE",45.3985869873,4.3555355046,0
2055,"MELINE",45.3985936705,4.3556634842,0
2056,"HAUTS ONDAINE",45.3978672033,4.3580128563,0
2057,"HAUTS ONDAINE",45.3976518563,4.3574812868,0
2058,"DRAMOISON BAS",45.3998423904,4.3622364755,0
2059,"DRAMOISON BAS",45.3997993225,4.3616345268,0
2060,"DRAMOISON HAUT",45.3982840672,4.3642998848,0
2061,"DRAMOISON HAUT",45.3984362537,4.364343778,0
2062,"JULES VALLES",45.4002238136,4.3679859593,0
220,"FONT MORA",45.3971825465,4.4560116184,0
221,"FONT MORA",45.3971154744,4.456226204,0
2541,"BOURG ST-NIZIER",45.4037999569,4.0816667842,0
2542,"BOURG ST-NIZIER",45.4038119454,4.081475556,0
2543,"BOURG ST-MAURICE",45.4031814834,4.1827389443,0
2544,"BOURG ST-MAURICE",45.4029582082,4.1820928053,0
2546,"LES 3 ROUTES",45.4006887356,4.181659521,0
2547,"LES 3 ROUTES",45.40062768,4.1815425265,0
2579,"LES 3 ROUTES",45.4002434876,4.181376448,0
223,"LE FUMANT",45.4047649152,4.2448116836,0
224,"LE FUMANT",45.4048348979,4.2449290665,0
225,"ROGER SALENGRO",45.4042830826,4.2576845341,0
226,"ROGER SALENGRO",45.4044173243,4.2577275149,0
227,"FENDERIE BOIRON",45.4067666352,4.2555989362,0
250,"FENDERIE BOIRON",45.4073862496,4.2577666475,0
228,"PENEL",45.4047035081,4.2593981431,0
229,"DUSSAUZE",45.404825995,4.264295088,0
230,"DUSSAUZE",45.4048386883,4.2646021218,0
231,"BOURG D'UNIEUX",45.4058138618,4.262847592,0
232,"BOURG D'UNIEUX",45.4063061921,4.2614339196,0
233,"PONT HOPITAL",45.4059811643,4.267746211,0
234,"PONT HOPITAL",45.4062275206,4.2675504029,0
235,"VAL RONZIERE",45.4064659448,4.2657318853,0
236,"VAL RONZIERE",45.4065977556,4.2659153287,0
237,"NADELLA",45.4011154233,4.3560492374,0
238,"NADELLA",45.4012798228,4.356412911,0
2063,"PLEIN SOLEIL",45.4101328556,4.3644655277,0
2064,"PLEIN SOLEIL",45.4102774414,4.3644324944,0
2065,"LE MONTCEL",45.4090818793,4.365845177,0
2066,"LE MONTCEL",45.4091351414,4.3658854573,0
2067,"CITE DES MAS",45.4072416498,4.3665825985,0
2068,"CITE DES MAS",45.407348638,4.3666376236,0
2069,"LA RECAMIERE",45.4050997909,4.3655970397,0
2070,"LA RECAMIERE",45.4052019042,4.3659201606,0
2071,"GARE RICAMARIE",45.4039851353,4.3605739957,0
2072,"GARE RICAMARIE",45.4039811986,4.3607910244,0
239,"LA VERRERIE",45.4028602216,4.3615676213,0
240,"LA VERRERIE",45.4027973109,4.3610671117,0
241,"BLACHIER",45.403209425,4.3631516783,0
242,"BLACHIER",45.4034162835,4.3651393344,0
243,"EGLISE RICAMARIE",45.4038798561,4.3663699288,0
244,"EGLISE RICAMARIE",45.4043876132,4.3681387142,0
245,"DELAYNAUD",45.4049163971,4.3722078268,0
246,"DELAYNAUD",45.4051411664,4.3712324016,0
2548,"RIOFOL",45.4079820299,4.0789242733,0
2549,"RIOFOL",45.4076725979,4.077994765,0
2550,"GENEVIECQ",45.4092045881,4.104180619,0
2551,"GENEVIECQ",45.4092468316,4.1037859403,0
2552,"ROUTE ABOEN",45.4075145973,4.1294589354,0
2553,"ROUTE ABOEN",45.4076795617,4.1292726546,0
2554,"MONTCOUDIOL",45.4059026173,4.1384765744,0
2555,"MONTCOUDIOL",45.4054823854,4.1383096084,0
2556,"GOURGOIS",45.4075171554,4.198545641,0
2557,"GOURGOIS",45.4075944292,4.1982288633,0
247,"LE PERTUISET",45.4090246183,4.2509246755,0
249,"LE PERTUISET",45.4088917009,4.2513288976,0
2558,"LE PERTUISET",45.4089825115,4.2512809356,0
2559,"LA MURE CALOIRE",45.4085355045,4.2469090474,0
2560,"LA MURE CALOIRE",45.4084343577,4.2465095196,0
2561,"CURSIEUX",45.4041887659,4.2337419602,0
2562,"CURSIEUX",45.4032766401,4.2334041308,0
2283,"CROIX DE MARLET",45.4093831104,4.2945790213,0
2284,"CROIX DE MARLET",45.4093532182,4.29474405,0
253,"CROIX DE L'ORME",45.4072083749,4.3802385574,0
254,"CROIX DE L'ORME",45.4074382195,4.3804642285,0
255,"SOLAURE",45.4086095015,4.3818617236,0
256,"SOLAURE",45.4088187825,4.3822271843,0
257,"SOLAURE",45.4084509645,4.3831462416,0
2196,"VAL DU RIO",45.4080170533,4.4144185111,0
2197,"VAL DU RIO",45.4083583874,4.4134858896,0
262,"LE BERNAY",45.4072855653,4.4237174457,0
263,"IMP. LE BERNAY",45.4068277434,4.4198035761,0
264,"IMP. LE BERNAY",45.4071916869,4.4200727865,0
2563,"FLACHERE",45.4099839471,4.2070860474,0
2564,"FLACHERE",45.4095820187,4.2069063876,0
2285,"LAUMIERE",45.4124382354,4.296373569,0
2286,"LAUMIERE",45.4125612269,4.296544018,0
269,"PUITS VOISIN",45.4148490183,4.3025663692,0
270,"PUITS VOISIN",45.4146900523,4.3034167895,0
271,"PLACE PIGER",45.409513045,4.3806813598,0
272,"PLACE PIGER",45.409420435,4.3803329833,0
273,"HENRI BRISSON",45.4099977227,4.3841871947,0
274,"HENRI BRISSON",45.4105668068,4.3850514891,0
275,"JOMAYERE",45.411363873,4.383790537,0
276,"JOMAYERE",45.411342842,4.3839558559,0
277,"BOSSUET",45.411467068,4.3865030113,0
281,"BOSSUET",45.4118999873,4.3869406749,0
278,"DESAUGIER",45.4133631953,4.386649882,0
315,"DESAUGIER",45.4136493313,4.386749918,0
279,"EMMANUEL BRUN",45.4099344607,4.3783077476,0
280,"EMMANUEL BRUN",45.4099105181,4.3781407728,0
282,"HOPITAL BELLEVUE",45.4127506606,4.3910863743,0
283,"HOPITAL BELLEVUE",45.4128622748,4.3904005562,0
284,"HOPITAL BELLEVUE",45.4131387649,4.3929790113,0
285,"HOPITAL BELLEVUE",45.4123790637,4.3907403845,0
287,"HOPITAL BELLEVUE",45.4125705648,4.391092468,0
289,"P. LOUIS COURIER",45.4095511592,4.386943126,0
290,"P. LOUIS COURIER",45.4096148142,4.3869071545,0
291,"DIGONNIERE",45.4114664855,4.3977720571,0
292,"DIGONNIERE",45.4116820821,4.3977928604,0
293,"ROBESPIERRE",45.4126272245,4.3968058878,0
332,"ROBESPIERRE",45.4141230933,4.3962099097,0
334,"ROBESPIERRE",45.4128248353,4.3968260185,0
294,"LE RIVIERA",45.4128899821,4.4040091642,0
295,"LE RIVIERA",45.413083802,4.403748082,0
2198,"LES MOULINS",45.4103110548,4.4091384581,0
2201,"LES MOULINS",45.4105176563,4.4091589686,0
2199,"ALLEE DU BARRAGE",45.4092505333,4.4105169267,0
2200,"ALLEE DU BARRAGE",45.4091127913,4.4106650822,0
2430,"AUBERGE BERNAY",45.4118271487,4.4064865167,0
2431,"AUBERGE BERNAY",45.4118891524,4.4065399424,0
301,"ROUTE VALLEE",45.4109420809,4.432211286,0
302,"ROUTE VALLEE",45.4110047916,4.4322264365,0
303,"RUE DU FAUBOURG",45.4116406642,4.4414754657,0
304,"RUE DU FAUBOURG",45.4117461706,4.441607247,0
305,"LE CHATEAU",45.4104960298,4.4453799537,0
306,"LE CHATEAU",45.4106314054,4.4453595566,0
2572,"LA TOURETTE",45.4152128103,4.0826269868,0
2573,"LA TOURETTE",45.4151754363,4.0827152427,0
2565,"BOURG ABOEN",45.4146841648,4.1312753746,0
307,"PONTIN",45.4155645211,4.3074088209,0
308,"PONTIN",45.416114409,4.3083739272,0
309,"LOUIS BRAILLE",45.4181059023,4.3122910112,0
310,"LOUIS BRAILLE",45.4186699928,4.3124517015,0
311,"LA BERAUDIERE",45.4141888527,4.3754747626,0
312,"LA BERAUDIERE",45.4140283766,4.3753921891,0
313,"TOUR",45.417247438,4.3755362989,0
314,"TOUR",45.4173165834,4.3756921817,0
316,"LA CHAUVETIERE",45.4164977506,4.3806070383,0
317,"LA CHAUVETIERE",45.4167486214,4.3806674127,0
318,"RUE DU VERCORS",45.4169789452,4.3857743211,0
319,"RUE DU VERCORS",45.4171879565,4.384683149,0
320,"BUFFON",45.4166466794,4.3872059238,0
321,"BUFFON",45.4166448025,4.3873080774,0
322,"LYCEE H.D'URFE",45.4162185615,4.3904228498,0
323,"LYCEE H.D'URFE",45.4163886598,4.3899819357,0
324,"GARE BELLEVUE",45.4179263572,4.3929779614,0
325,"BELLEVUE",45.4154157026,4.3934596958,0
326,"BELLEVUE",45.4154976311,4.3938971801,0
327,"BELLEVUE",45.4152919179,4.3933400982,0
328,"BELLEVUE",45.4152867897,4.3941065642,0
329,"BELLEVUE",45.415396872,4.394481207,0
330,"BELLEVUE",45.4152868365,4.3945921152,0
335,"BELLEVUE",45.415715532,4.3933047256,0
336,"BELLEVUE",45.4156364771,4.3931995671,0
331,"SQUARE AMOUROUX",45.4139540149,4.3980563303,0
333,"FORGES",45.415081209,4.3979321951,0
337,"RUE AMOUROUX",45.4142662797,4.4001506735,0
339,"RUE AMOUROUX",45.4145010984,4.4015649466,0
338,"PARMENTIER",45.4144624935,4.4007329724,0
340,"AV. ROCHETAILLEE",45.4153409925,4.4014046103,0
343,"AV. ROCHETAILLEE",45.4154143364,4.4008451284,0
341,"THIMONNIER",45.4169862066,4.4005204004,0
342,"THIMONNIER",45.4162563737,4.4010554165,0
344,"BOUSSINGAULT",45.4166686414,4.4089164682,0
345,"PORTAIL ROUGE",45.4161604417,4.4110824617,0
347,"PORTAIL ROUGE",45.4166903412,4.4106550887,0
348,"PORTAIL ROUGE",45.4160326411,4.4111798954,0
349,"PORTAIL ROUGE",45.4157171999,4.410720852,0
350,"PORTAIL ROUGE",45.4158864055,4.4108166363,0
346,"LYCEE J.MONNET",45.4169811219,4.4119565686,0
378,"LYCEE J.MONNET",45.417685215,4.4113568314,0
351,"CLAUDINON",45.4175015534,4.4192852179,0
352,"CLAUDINON",45.417540861,4.4191078014,0
2566,"COLL. FALABREGUE",45.4202217068,4.0678097319,0
353,"LA VARENNE",45.4218751749,4.3149046265,0
354,"LA VARENNE",45.4221442945,4.314952581,0
355,"COLL. GRUNER",45.4236210633,4.3143919593,0
356,"COLL. GRUNER",45.4234213412,4.3149982228,0
402,"COLL. GRUNER",45.4238466172,4.3158824122,0
403,"COLL. GRUNER",45.4243992188,4.3161833183,0
357,"E. MARTEL BAS",45.4191721074,4.3790445888,0
358,"E. MARTEL BAS",45.4188285005,4.3791341381,0
359,"E. MARTEL",45.4203854771,4.3781437328,0
360,"E. MARTEL",45.4204926935,4.3781860233,0
361,"LARIONOV",45.4214683269,4.3819151312,0
362,"LARIONOV",45.4215165683,4.3817380077,0
363,"COTONNE",45.4223425887,4.3833148085,0
364,"COTONNE",45.4219866116,4.3830971805,0
365,"CITE U",45.4225941394,4.3857905063,0
366,"CITE U",45.4226727326,4.3859212087,0
367,"BICENTENAIRE",45.4193422654,4.3928133243,0
368,"BICENTENAIRE",45.4194942062,4.3928700825,0
372,"PASSEMENTIERS",45.4223946685,4.3980895321,0
373,"PASSEMENTIERS",45.4224052101,4.3965436333,0
2011,"LES MARISTES",45.4207371188,4.3981811494,0
2012,"LES MARISTES",45.4203482954,4.3982816777,0
2073,"LES MOULINIERS",45.4187816994,4.3997823016,0
2074,"LES MOULINIERS",45.4187954131,4.3995272439,0
375,"SAINTE CHAPELLE",45.4209231066,4.4061238016,0
376,"SAINTE CHAPELLE",45.4210381216,4.4062303335,0
377,"PASSAGE FAURE",45.4222881548,4.4057914591,0
423,"PASSAGE FAURE",45.4223906288,4.4056036003,0
379,"IMPASSE DREVET",45.4185050275,4.4108253069,0
380,"EMILE CLERMONT",45.4194576974,4.4075002225,0
381,"EMILE CLERMONT",45.4189122189,4.4063425293,0
382,"PARC DE L'EUROPE",45.4197443733,4.4114467884,0
383,"PARC DE L'EUROPE",45.4199038733,4.4115805544,0
384,"LE ROND POINT",45.4213070706,4.4106491655,0
385,"LE ROND POINT",45.4217063219,4.4104724376,0
386,"LA REJAILLERE",45.4175867209,4.4151993851,0
387,"LA REJAILLERE",45.417653001,4.4150229784,0
388,"C. C. METARE",45.4186139427,4.4185092464,0
389,"C. C. METARE",45.418688686,4.4188442984,0
391,"RUE DE LA METARE",45.4198441601,4.4215457478,0
2075,"RUE DE LA METARE",45.4198836381,4.4218411469,0
2077,"RUE DE LA METARE",45.420338462,4.4220627426,0
2078,"RUE DE LA METARE",45.4202276832,4.4222119156,0
393,"NICOLAS MIGNARD",45.4200378689,4.4251438958,0
2228,"NICOLAS MIGNARD",45.4202006979,4.4250989238,0
395,"LYC B.FOURNEYRON",45.4185016752,4.4225941332,0
396,"LYC B.FOURNEYRON",45.4185568262,4.422532319,0
2076,"METARE",45.4188086291,4.4225418074,0
399,"FACULTE SCIENCES",45.421791885,4.4256701297,0
438,"FACULTE SCIENCES",45.422565129,4.4252264741,0
2079,"FACULTE SCIENCES",45.4214466219,4.4268072247,0
2080,"FACULTE SCIENCES",45.4215713275,4.4268758297,0
2567,"BD DU HAUT FOREZ",45.4246352216,4.0634625087,0
2568,"BD DU HAUT FOREZ",45.4246352216,4.0634625087,0
404,"CL. CHATAIGNIERS",45.4281934401,4.3128172293,0
405,"ROARE",45.4257139145,4.3171504748,0
406,"ROARE",45.4259101806,4.3172469557,0
407,"HAVEURS",45.4232738779,4.3761927834,0
2580,"MONTMARTRE",45.4276914881,4.3767389846,0
408,"PALERNE",45.4229876539,4.3829808387,0
409,"PALERNE",45.4231956202,4.3839086433,0
